FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,293,CLE,"Cleveland, OH",DEN,"Denver, CO",915,911.0,-4.0,14.0,925.0,1012.0,9.0,1028,1021.0,-7.0,1.0,A,0.0,193.0,190.0,167.0,1201.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,292,DEN,"Denver, CO",BZN,"Bozeman, MT",1950,1945.0,-5.0,25.0,2010.0,2129.0,5.0,2132,2134.0,2.0,0.0,,0.0,102.0,109.0,79.0,524.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,289,DEN,"Denver, CO",LAX,"Los Angeles, CA",1350,1401.0,11.0,16.0,1417.0,1509.0,5.0,1508,1514.0,6.0,0.0,,0.0,138.0,133.0,112.0,862.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,288,AUS,"Austin, TX",ORD,"Chicago, IL",1030,1201.0,91.0,11.0,1212.0,1423.0,10.0,1316,1433.0,77.0,0.0,,0.0,166.0,152.0,131.0,977.0,0.0,0.0,0.0,0.0,77.0
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,287,EWR,"Newark, NJ",BNA,"Nashville, TN",2045,2041.0,-4.0,18.0,2059.0,2150.0,6.0,2153,2156.0,3.0,0.0,,0.0,128.0,135.0,111.0,748.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,286,DEN,"Denver, CO",IAD,"Washington, DC",2355,2358.0,3.0,10.0,8.0,456.0,4.0,517,500.0,-17.0,1.0,A,0.0,202.0,182.0,168.0,1452.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,284,SFO,"San Francisco, CA",PDX,"Portland, OR",1640,1643.0,3.0,12.0,1655.0,1806.0,3.0,1824,1809.0,-15.0,0.0,,0.0,104.0,86.0,71.0,550.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,283,DCA,"Washington, DC",IAH,"Houston, TX",1645,1653.0,8.0,11.0,1704.0,1853.0,12.0,1849,1905.0,16.0,0.0,,0.0,184.0,192.0,169.0,1208.0,0.0,0.0,9.0,0.0,7.0
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,282,CHS,"Charleston, SC",IAD,"Washington, DC",1432,1423.0,-9.0,8.0,1431.0,1534.0,6.0,1602,1540.0,-22.0,0.0,,0.0,90.0,77.0,63.0,441.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,281,IAH,"Houston, TX",MFE,"Mission/McAllen/Edinburg, TX",2010,2029.0,19.0,15.0,2044.0,2133.0,4.0,2124,2137.0,13.0,0.0,,0.0,74.0,68.0,49.0,316.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,280,DEN,"Denver, CO",ANC,"Anchorage, AK",1135,1135.0,0.0,15.0,1150.0,1430.0,4.0,1508,1434.0,-34.0,1.0,C,0.0,333.0,299.0,280.0,2405.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,279,CHS,"Charleston, SC",IAH,"Houston, TX",715,711.0,-4.0,11.0,722.0,825.0,12.0,838,837.0,-1.0,0.0,,0.0,143.0,146.0,123.0,925.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,278,SMF,"Sacramento, CA",ORD,"Chicago, IL",1229,1223.0,-6.0,11.0,1234.0,1810.0,15.0,1830,1825.0,-5.0,0.0,,0.0,241.0,242.0,216.0,1781.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,277,IAD,"Washington, DC",SFO,"San Francisco, CA",715,713.0,-2.0,12.0,725.0,934.0,3.0,950,937.0,-13.0,0.0,,0.0,335.0,324.0,309.0,2419.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,276,SRQ,"Sarasota/Bradenton, FL",EWR,"Newark, NJ",1845,1936.0,51.0,10.0,1946.0,2159.0,5.0,2127,2204.0,37.0,0.0,,0.0,162.0,148.0,133.0,1034.0,0.0,0.0,0.0,0.0,37.0
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,275,SEA,"Seattle, WA",DEN,"Denver, CO",1800,1753.0,-7.0,11.0,1804.0,2118.0,7.0,2138,2125.0,-13.0,1.0,C,0.0,158.0,152.0,134.0,1024.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,274,MSY,"New Orleans, LA",IAH,"Houston, TX",700,657.0,-3.0,16.0,713.0,802.0,6.0,814,808.0,-6.0,0.0,,0.0,74.0,71.0,49.0,305.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,272,MCO,"Orlando, FL",ORD,"Chicago, IL",1000,1008.0,8.0,11.0,1019.0,1143.0,7.0,1153,1150.0,-3.0,0.0,,0.0,173.0,162.0,144.0,1005.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,271,AUS,"Austin, TX",EWR,"Newark, NJ",1145,1140.0,-5.0,14.0,1154.0,1559.0,6.0,1633,1605.0,-28.0,0.0,,0.0,228.0,205.0,185.0,1504.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,270,BWI,"Baltimore, MD",DEN,"Denver, CO",835,825.0,-10.0,10.0,835.0,959.0,11.0,1023,1010.0,-13.0,0.0,,0.0,228.0,225.0,204.0,1491.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,267,BOS,"Boston, MA",DEN,"Denver, CO",945,943.0,-2.0,15.0,958.0,1155.0,10.0,1213,1205.0,-8.0,1.0,A,0.0,268.0,262.0,237.0,1754.0,,,,,
2021-08-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,265,CLE,"Cleveland, OH",ORD,"Chicago, IL",930,931.0,1.0,15.0,946.0,943.0,15.0,954,958.0,4.0,0.0,,0.0,84.0,87.0,57.0,315.0,,,,,
